ReportId,RepCode,Name - Native,Name - English,Dir,PPA_Cutoff,Top_Cutoff,Type,Restrictions?,Region,SubRegionID,Country,NewCode,Keywords,Name_Native_Letter,Name_Native_Companies,Name_Native_Industry,Name_Native_Descriptive,Sect_Primary,Sect_Secondary,UK_Assoc1 to 20,PW_Assoc1 to 20,FR_Assoc1 to 20,IT_Assoc1 to 20,SP_Assoc1 to 20,NO_Assoc1 to 20,GE_Assoc1 to 20,RU_Assoc1 to 20,MultiCountry,Date_Last_Edited,Marketing_Description_Native,Marketing_Description_English,Report_Definition_Native,Report_Definition_English,Top3_1,Top3_2,Top3_3,Top20_1,Top20_2,Top20_3,Top20_4,Top20_5,Top20_6,Top20_7,Top20_8,Top20_9,Top20_10,Top20_11,Top20_12,Top20_13,Top20_14,Top20_15,Top20_16,Top20_17,Top20_18,Top20_19,Top20_20,AT_Assoc1 to 20
22302,NTCW,,Nutraceuticals,G:\NUTRACEW\,1000,0,Normal,False,3,1,,PWFOOGMM67A,,,Nutraceutical Companies,Nutraceuticals Industry,,Food,Mana,,,,,,,,,,27/09/2018 00:00:00,,Companies involved in the production of dietary supplements and food additives,,,,,,,,,,,,,,,,,,,,,,,,,,,
22303,NTCE,,Nutraceuticals,G:\NUTRACEE\,1000,0,Normal,False,3,2,,PWFOOGMM68A,,,Nutraceutical Companies,Nutraceuticals Industry,,Food,Mana,,,,,,,,,,27/09/2018 16:01:19,,Companies involved in the production of dietary supplements and food additives,,,,,,,,,,,,,,,,,,,,,,,,,,,
4316,ID03W,,Office Furniture Manufacturers,G:\OFFURNMA\,1000,,Normal,False,3,1,,PWFURPDM56A,office;furniture;desk;work;station;wood;commercial;chair;panel;,,Office Furniture Manufacturers,Office Furniture Manufacturing Industry,,Offi,FuFi,,COMP;ID04W,,,,,,,,04/11/2015 00:00:00,,companies involved in the office furniture manufacturing industry,,Office furniture includes computer workstations; filing cabinets; desk and office seating.,,,,10291,4248,5287,835,843,9972,4419,4427,4190,14617,,,,,,,,,,,,
14315,OFFR,,Office Furniture Manufacturers,G:\OFFURNME\,1000,,Normal,False,3,2,,PWFURPDN56E,office;furniture;desk;work;station;wood;commercial;chair;panel;,,Office Furniture Manufacturers,Office Furniture Manufacturing Industry,,Offi,FuFi,,COMP;ID04W,,,,,,,,04/11/2015 00:00:00,,companies involved in the office furniture manufacturing industry,,Office furniture includes computer workstations; filing cabinets; desk and office seating.,,,,10291,4248,9972,5287,14617,,,,,,,,,,,,,,,,,
11627,OGDR,,Oil & Gas Drilling,G:\OILGASDR\,1000,,Normal,False,3,1,,PWENESUM31A,,,Oil & Gas Drilling,Oil & Gas Drilling,,Ener,Oil,,,,,,,,,,10/08/2015 00:00:00,,Companies involved in drilling oil and gas wells (downstream),,Drilling includes directional drilling; land drilling; offshore drilling; rig maintenance and abandonment. Includes drilling contractors,,,,633,10303,11629,5290,,,,,,,,,,,,,,,,,,
10456,OGAS,,Oil & Gas Equipment Manufacturers,G:\OILGASSE\,1000,,Normal,False,3,1,,PWENEPDM21A,oil;gas;services;equipment;petrol;refining;oil;refining;petroleum;refining;gas;gaz;refining;refine;pertrol;refiners;oil;refiners;crude;oil;oils;natural;gas;crude;petroleum;petrochemicals;diesel;gasoline;jet;fuel;drill;drilling;exploration;production;marketing; ;;liquid;hydrocarbons;natural;gas,,Oil & Gas Services & Equipment Companies,Oil & Gas Services & Equipment Industry,,Ener,Mana,,OGEX;OG11W,,,,,,,,05/08/2015 00:00:00,,Companies involved in oil and gas machinery and equipment manufacturing,,Equipment includes drilling; marine; production; rig repair,,,,10455,4318,5290,,,,,,,,,,,,,,,,,,,
10455,OGEX,,Oil & Gas Exploration,G:\OILGASEX\,1000,,Normal,False,3,1,,PWENEPDM19C,petrol;refining;oil;refining;petroleum;refining;gas;gaz;refining;refine;pertrol;refiners;oil;refiners;crude;oil;oils;natural;gas;crude;petroleum;petrochemicals;diesel;gasoline;jet;fuel;drill;drilling;exploration;production;marketing; ;;liquid;hydrocarbons;natural;gas,,Oil & Gas Exploration Companies,Oil & Gas Exploration Industry,,Ener,Oil,,OGAS;OG11W,,,,,,,,05/08/2015 00:00:00,,Companies involved in the search of hydrocarbon deposits (oil and gas) beneath the Earth's surface (downstream),,,,,,10456,4318,639,633,5290,,,,,,,,,,,,,,,,,
11629,OGFS,,Oil & Gas Field Services,G:\OILGASFS\,1000,,Normal,False,3,1,,PWENEPDN19A,,,Oil & Gas Field Services,Oil & Gas Field Services,,Ener,Oil,,,,,,,,,,10/08/2015 00:00:00,,Companies that provide offshore services to the oil and gas industry,,Services include drilling; well testing; marine support; technology; information solutions; engineering; project management; consulting; aftermarket services and design; abandonment services; specialised oil and gas industry tools,,,,639,633,4193,18477,11627,10563,18402,10303,10455,4318,626,6041,14972,10041,621,627,1150,5293,16941,19540,,
4318,OG11W,,Oil & Gas Pipeline Operators,G:\OGPIPEOP\,1000,,Normal,False,3,1,,PWENEPDM19D,oil;gas;pipeline;operators;refined;crude;brent;natural;resources;pipe;petroleum;transport;midstream;mid;stream,,Oil & Gas Pipeline Operators,Oil & Gas Pipeline Operating Industry,,Ener,Oil,,OGAS;OGEX,,,,,,,,04/08/2015 00:00:00,,Companies involved in the pipeline transportation of crude oil; natural gas and refined petroleum (midstream),,Includes refined petroleum products,,,,10456,10455,5290,,,,,,,,,,,,,,,,,,,
22007,REC2,,Oil & Gas Recruitment,G:\OILRECRU\,1000,0,Normal,False,3,1,,PWSERREN41U,engineering;jobs;recruitment;engineering recruitment;engineering jobs;construction;technical recruitment;oil and gas jobs;gas;oil,,Oil & Gas Recruitment Companies,Oil & Gas Recruitment Industry,,Recr,Oil,,,,,,,,,,06/04/2018 00:00:00,,Companies involved in technical and engineering recruitment services for the oil and gas industry,,,,,,,,,,,,,,,,,,,,,,,,,,,
22058,REC3,,Oil & Gas Recruitment,G:\OILRECRE\,1000,0,Normal,False,3,2,,PWSERREM48A,engineering;jobs;recruitment;engineering recruitment;engineering jobs;construction;technical recruitment;oil and gas jobs;gas;oil,,Oil & Gas Recruitment Companies,Oil & Gas Recruitment Industry,,Recr,Oil,,,,,,,,,,05/10/2021 00:00:00,,Companies involved in technical and engineering recruitment services for the oil and gas industry,,,,,,5035,,,,,,,,,,,,,,,,,,,,,
20904,OILR,,Oil Recycling,G:\OILRECYL\,1000,0,Normal,False,3,2,,PWENESUM18A,oil recycling; waste oil; oil treatment,,Oil Recycling Companies,Oil Recycling Industry,,Ener,Recy,,,,,,,,,,08/07/2018 00:00:00,,Companies involved in the collection and treatment of waste oil,,,,,,,,,,,,,,,,,,,,,,,,,,,
10457,LUBE,,Oils & Lubricants,G:\LUBRT100\,1000,,Normal,False,3,1,,PWENEPDM13A,lubricant;lubrication;oil;oils;industrial;automotive; ,,Oils & Lubricant Producers,Oils & Lubricant Production Industry,,Chem,Oil,,AUAF;AUTO,,,,,,,,14/04/2016 00:00:00,,Companies manufacturing; producing; blending; supplying; distributing and wholesaling all types of lubricants; motor oils; grease and metal working fluids,,A lubricant is a substance introduced to reduce friction between surfaces in mutual contact; which ultimately reduces the heat generated when the surfaces move. It may also have the function of transmitting forces; transporting foreign particles; or heating or cooling the surfaces. The property of reducing friction is known as lubricity.,10358,,,10227,10231,636,10363,10268,10228,10330,10303,6169,20923,5290,19684,,,,,,,,,,
29885,LR25,,Oils & Lubricants,G:\LR25LUBE\,0,0,Normal,False,3,1,,PWENEPDM187A,lubricant;lubrication;oil;oils;industrial;automotive; ,,Oils & Lubricant Producers,Oils & Lubricant Production Industry,,Chem,Oil,,,,,,,,,,07/08/2025 14:02:47,,,,A lubricant is a substance introduced to reduce friction between surfaces in mutual contact; which ultimately reduces the heat generated when the surfaces move. It may also have the function of transmitting forces; transporting foreign particles; or heating or cooling the surfaces. The property of reducing friction is known as lubricity.,,,,,,,,,,,,,,,,,,,,,,,,,
10805,RL11W,,Online Gambling,G:\ONLIGAMB\,1000,,Normal,True,3,1,,PWHOSGBN21A,online;gaming;gambling;gamble;bet;betting;casino;poker;roulette;bingo,,Online Gambling Companies,Online Gambling Industry,,Leis,Gami,,;RL03W,,,,,,,,01/07/2014 00:00:00,,Companies involved in the production; running and operation of Online Gambling Sites.,,Online gambling; also known as Internet gambling and iGambling; is a general term for gambling using the Internet. It can take the forms of: Poker; Casinos; Sports betting; Bingo; Lotteries; Horse racing betting; Mobile gambling; In-Play gambling and Advanced Deposit Wagering.,,,,956,957,,,,,,,,,,,,,,,,,,,,
29818,LR19,,Online Gambling (CZ),G:\LR19GACZ\,40,0,Normal,True,3,1,39,PWHOSGBM26A,online;gaming;gambling;gamble;bet;betting;casino;poker;roulette;bingo,,Online Gambling Companies,Online Gambling Industry,,Leis,Gami,,,,,,,,,,07/07/2025 00:00:00,,Companies involved in the production; running and operation of Online Gambling Sites.,,,,,,,,,,,,,,,,,,,,,,,,,,,
14878,ONTR,,Online Travel,G:\ONLNTRAV\,1000,,Normal,False,3,1,,PWHOSTRM49A,Travel;industry;includes;train;;airline;;restaurant;;accomodation;;entertainment.;travel;hotels;flights;city;breaks;cheap;holidays;holidays;last;minute;holidays;theatre;car;hire;incentive,,Online Travel Companies,Online Travel Industry,,Leis,Inte,,,,,,,,,,07/04/2016 00:00:00,,Companies involved in online travel; booking and search engine services for the travel and accommodation industry,,Travel industry includes train; airline; restaurant; accommodation; entertainment. travel;hotels;flights;city breaks;cheap holidays;holidays;last minute holidays;theatre;car hire;incentive,10547,,,1338,11194,4112,11628,10566,10387,10555,18124,6277,5510,5153,,,,,,,,,,,
26706,OPHT,,Ophthalmic Equipment Manufacturers,G:\OPHTHAEU\,1000,0,Normal,False,3,2,,PWHEAEPM77A,,,Ophthalmic Equipment Manufacturing Companies,Ophthalmic Equipment Manufacturers Industry,,Heal,EqCl,,,,,,,,,,01/07/2022 10:50:19,,Companies Manufacturing ophthalmic equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,
10458,OPTG,,Optical Equipment Manufacturers,G:\OPTICALG\,1000,,Normal,True,3,1,,PWHEAEPM45B,optics;optical;scientific;chemical;reflection;lens;frame,,Optical Equipment Manufacturers,Optical Equipment Manufacturing Industry,,Heal,Mana,,MAGN;OPTE,,,,,,,,01/06/2011 00:00:00,,,,,,,,10422,10459,907,5447,5179,,,,,,,,,,,,,,,,,
10461,ORAT,,Oral Hygiene,G:\ORALT100\,1000,,Normal,False,3,1,,PWHEACSM18A,Oral;health;hygiene;teeth;dentist;toothpaste;floss;mouthwash,,Oral Hygiene Companies,Oral Hygiene Industry,,Heal,HeMe,,BEAU;HEHY,,,,,,,,09/11/2015 00:00:00,,companies involved in oral hygiene products and services,,dentist office; dental clinic; dental practice; dental laboratories; implantology; oral restoration,16959,,,10238,10473,16365,10313,4283,4989,6022,,,,,,,,,,,,,,,
14316,ORAE,,Oral Hygiene,G:\ORALHYGN\,1000,,Normal,False,3,2,,PWHEAEPM16D,,,Oral Hygiene Companies,Oral Hygiene Industry,,Heal,HeMe,,,,,,,,,,09/11/2015 00:00:00,,companies involved in oral hygiene products and services,,,,,,4989,4990,,,,,,,,,,,,,,,,,,,,
10462,ORGF,,Organic Food,G:\ORGAFOOD\,1000,,Normal,False,3,1,,PWFOOGMM48A,desert;food;frozen;fridge;freezer;convenience;grocery;sweet;chocolate;meal;microwave;icecream;ice;cream;sugar;yoghurt;organic,,Organic Food Manufacturers,Organic Food Manufacturing Industry,,Food,Mana,,,,,,,,,,14/11/2016 00:00:00,,Companies involved in natural and organic foods,,organic growers; natural; organic and preservative-free ingredients; organic health foods,,,,10347,10345,5132,6094,9507,5299,,,,,,,,,,,,,,,,
10463,IOCE,,Organic Industrial Chemical Manufacturers,G:\OICMEURO\,1000,,Normal,True,3,2,,PWCHECHM13H,Organic;industrial;chemical;acrylonitrile;phenol;ethylene;oxide;urea;manufacture;manufacturers;chemicals,,Organic Industrial Chemical Manufacturers,Organic Industrial Chemical Manufacturing Industry,,Chem,Chem,,CHEM;IOCH,,,,,,,,01/05/2011 00:00:00,,,,,,,,10268,10464,9900,,,,,,,,,,,,,,,,,,,
10464,IOCH,,Organic Industrial Chemical Manufacturers,G:\OICMGLOB\,1000,,Normal,True,3,1,,PWCHECHM13I,Organic;industrial;chemical;acrylonitrile;phenol;ethylene;oxide;urea;manufacture;manufacturers;chemicals,,Organic Industrial Chemical Manufacturers,Organic Industrial Chemical Manufacturing Industry,,Chem,Chem,,CHEM;IOCE,,,,,,,,01/05/2011 00:00:00,,,,,,,,10268,10463,9900,,,,,,,,,,,,,,,,,,,
24948,ORNA,,Ornamental Aquatics,G:\AQUATICG\,1000,0,Normal,False,3,1,,PWAGRRTM39A,,,Ornamental Aquatic companies,Ornamental Aquatics industry,,Agri,Reta,,,,,,,,,,10/08/2021 16:45:30,,Companies involved in the international exporting and importing of ornamental fish,,,,,,,,,,,,,,,,,,,,,,,,,,,
27065,ORHE,,Ornamental Horticulture,G:\ORNHOREU\,1000,0,Normal,False,3,2,,PWAGRSEM53A,,,Ornamental Horticulture Companies,Ornamental Horticulture Industry,,Agri,Supp,,,,,,,,,,06/01/2023 15:24:48,,Companies growing; breeding and supplier ornamental horticulture and floriculture,,Horticulture; floriculture; ornamental; flowers,,,,,,,,,,,,,,,,,,,,,,,,,
26663,ORTH,,Orthopaedic Implant Manufacturers,G:\ORTHOPEU\,1000,0,Normal,True,3,2,,PWHEAEPM75A,,,Orthopaedic Implant Companies,Orthopaedic Implant Manufacturing Industry,,Heal,Mana,,,,,,,,,,07/06/2022 16:57:15,,Companies manufacturing and supplying orthopaedic implants. Screws; plates; rods etc.,,Screws; rods; plates; joints,,,,,,,,,,,,,,,,,,,,,,,,,
26837,PROR,,Orthotics & Prosthetics,G:\ORTPROEU\,1000,0,Normal,True,3,2,,PWHEAEPM79A,,,Orthotics & Prosthetics Companies,Orthotics & Prosthetics Industry,,Heal,HeMe,,,,,,,,,,14/09/2022 16:57:12,,Companies manufacturing orthotics & prosthetics,,orthotics; prosthetics,,,,,,,,,,,,,,,,,,,,,,,,,
10465,POTO,,Outdoor & Power Tool Manufacturers,G:\POWETOOL\,1000,,Normal,True,3,1,,PWENGMAN76B,outdoor;electrical;equipment;tool;tools;power;drill;saw;electronic;machinery;gardening;garden;lawn;grass;hedge; ,,Outdoor & Power Tool Manufacturers,Outdoor & Power Tool Manufacturing Industry,,Buil,Mana,,HTAA;HWGL,,,,,,,,01/11/2010 00:00:00,,,,,,,,10379,10380,5129,,,,,,,,,,,,,,,,,,,
14317,ODFW,,Outdoor Footwear,G:\OUTDRFWG\,1000,,Normal,False,3,1,,PWCLOPDN50A,hiking;;mountain;boots;;walking;boots;;ski;boots;;cycling;shoes;;triathlon;shoes;;race;cycling;shoes;;road;cycling;shoes;;trail;bike;shoes;;trail;running;;climbing;shoes;;snowboarding;shoes;;running;shoes;;football;boots;;snow;shoes,,Outdoor Footwear Companies,Outdoor Footwear Industry,,Clot,Foot,,,,,,,,,,05/01/2016 00:00:00,,companies involved in outdoor footwear manufacturing and dealership,,hiking; mountain boots; walking boots; ski boots; cycling shoes; triathlon shoes; race cycling shoes; road cycling shoes; trail bike shoes; trail running; climbing shoes; snowboarding shoes; running shoes; football boots; snow shoes,,,,337,10142,22324,,,,,,,,,,,,,,,,,,,
10466,PAEQ,,Packaging Equipment,G:\PACKEQ\,1000,,Normal,False,3,1,,PWPRIPPM33B,pack;packaging;packing;industrial;packaging;machinery;food;automatic;machinery;moulding;machines;assembling;machinery;containers,,Packaging Equipment Companies,Packaging Equipment Industry,,Offi,Pack,,,,,,,,,,13/02/2017 00:00:00,,Companies involved in the design and manufacture of packaging machinery and packaging solutions technology,,plastic; metal; flexible packaging machinery; automatic machines; labelling machines; dosing machines; filling machines; strapping equipment;,,,,10467,10470,1281,,,,,,,,,,,,,,,,,,,
10467,PACK,,Packaging Equipment Machinery,G:\PACKEQMA\,1000,,Normal,False,3,2,,PWPRIPPM32B,pack;packaging;packing;industrial;packaging;machinery;food;automatic;machinery;moulding;machines;assembling;machinery;containers,,Packaging Equipment Machinery Companies,Packaging Equipment Machinery Industry,,Offi,Pack,,,,,,,,,,28/07/2017 13:15:23,,,,,,,,10466,10470,5303,10069,13676,5302,,,,,,,,,,,,,,,,
4332,CH09E,,Paint & Coating Manufacturers,G:\PAINEURO\,1000,,Normal,False,3,2,,PWCHEPAM39B,paint;paints;coating;coatings;varnish;chemical;chemicals;automobile;paints;industrial;paints;construction;paints;heavy-duty;coating;paints;vessel;paints;acrylic;resins,,Paint & Coating Manufacturing Companies,Paint & Coating Manufacturing Industry,,Chem,Pain,,DYGL;PACO,,,,,,,,11/08/2016 00:00:00,,Companies involved in the development and manufacture of paints and coatings,,Includes automobile paints; industrial paints; construction paints; heavy duty coating paints; vessel paints; housing paints; marine protective coatings; automotive finishes; decorative and industrial coatings; powder coatings; texture coatings; paint preparation; metal and wood paint; interior wall coatings; exterior wall coatings; liquid paints; surface coating (concrete; plaster; metal; wood); enamels and varnishes; decorative paints; emulsion paints; synthetic paints; wood varnishes; pigments; corrosio,,,,10321,10468,10044,5305,6109,1117,,,,,,,,,,,,,,,,
10468,PACO,,Paint & Coating Manufacturers,G:\PAINCOAT\,2000,,Normal,False,3,1,,PWCHEPAM39A,paint;paints;coating;coatings;varnish;chemical;chemicals;automobile;paints;industrial;paints;construction;paints;heavy-duty;coating;paints;vessel;paints;acrylic;resins,,Paint & Coating Manufacturing Companies,Paint & Coating Manufacturing Industry,,Chem,Pain,,,,,,,,,,27/07/2017 10:11:49,,Companies involved in the development and manufacture of paints and coatings,,Paint and coating manufacturers primarily engage in mixing pigments; solvents; and binders into paints; stains and other coatings. The report excludes companies that are involved in applying paints or coatings as a service. A coating is a covering that is applied to the surface of an object; or substrate. The purpose of this coating may be decorative; functional; or both. Coatings may be applied as liquids; gases or solids.,,,,4332,10321,10044,4293,10268,10381,5305,6109,1117,,,,,,,,,,,,,
14743,PLTE,,Palletizing,G:\PALLETEU\,1000,,Normal,False,3,2,,PWPRIPPM35B,,,Palletizing Companies,Palletizing Industry,,Tran,Serv,,,,,,,,,,24/02/2016 09:57:21,,Companies involved in automatic pallet wrapping and strapping machines,,Includes pallet transport and handling systems and strapping machines,,,,5306,5552,,,,,,,,,,,,,,,,,,,,
11597,PALL,,Pallets,G:\PALLETS1\,1000,,Normal,False,3,1,,PWPRIPPM35A,,,Pallet Companies,Pallets Industry,,Tran,Prod,,,,,,,,,,03/07/2015 00:00:00,,Companies that are involved in the manufacture; production; renting and selling of pallets.,,A Pallet is a flat transport structure that supports goods in a stable fashion while being lifted by a forklift; pallet jack; front loader; work saver or other jacking device. A pallet is the structural foundation of a unit load which allows handling and storage efficiencies. Goods or shipping containers are often placed on a pallet secured with strapping; stretch wrap or shrink wrap and shipped. Since its invention in the twentieth century; its use has dramatically supplanted older forms of crating like t,10552,10507,,1344,4355,4466,14288,5306,5552,,,,,,,,,,,,,,,,
4333,FO45W,,Palm Oil Producers,G:\PALMOILP\,1000,,Normal,False,3,1,,PWFOOGMM26C,palm;oil;crude;refined;vegetable;seed;agriculture;farming;,,Palm Oil Producers,Palm Oil Industry,,Food,Food,,,,,,,,,,28/06/2017 00:00:00,,Companies involved in palm oil extraction; processing; refining; blending and exporting,,Palm oil is an edible vegetable oil derived from the fruit of the oil palms,,,,3992,10564,,,,,,,,,,,,,,,,,,,,
24172,PANE,,Panels & Profiles,G:\PANELSEU\,1000,0,Normal,False,3,2,,PWCONPSM190A,,,Panels & Profiles Manufacturers,Panels & Profiles Industry,,Buil,Prod,,,,,,,,,,23/09/2020 00:00:00,,Companies involved in the design and manufacture of metal profiled sheets; sandwich panels and facades,,trapezoidal profiles; corrugated profiles; cassettes; sandwich panels,,,,,,,,,,,,,,,,,,,,,,,,,
14744,PPRE,,Paper & Pulp,G:\PAPEREUR\,1000,,Normal,False,3,2,,PWPRIPEM40A,,,Paper Companies,Paper Industry,,Agri,Pape,,,,,,,,,,01/08/2017 18:21:24,,Companies involved in the European paper industry,,Includes merchants; traders; mills; distributors; household; commercial; packaging; wholesale; pulp,10496,10469,4419,10301,16560,4167,10344,21950,,,,,,,,,,,,,,,,,
14916,PPRG,,Paper & Pulp,G:\PAPERGLB\,1000,,Normal,False,3,1,,PWPRIPEM40B,,,Paper Companies,Paper Industry,,Agri,Pape,,,,,,,,,,28/07/2017 13:10:50,,Companies involved in the European paper industry,,Includes merchants; traders; mills; distributors; household; commercial; packaging; wholesale; pulp,,,,21950,,,,,,,,,,,,,,,,,,,,,
27354,PABA,,Paper Bags,G:\PAPBAGEU\,1000,0,Normal,False,3,2,,PWPRIPEM52A,,,Paper Bag Manufacturing Companies,Paper Bags Industry,,Prin,Pape,,,,,,,,,,19/05/2023 11:49:51,,Companies Manufacturing Paper Bags,,Paper Bags,,,,,,,,,,,,,,,,,,,,,,,,,
23681,PAMC,Paper Machinery,Paper Machinery,G:\PAPERMAC\,1000,0,Normal,False,3,1,,PWPRIPEM3A,,,Paper Machinery Companies,Paper Machinery Industry,,Prin,Pape,,,,,,,,,,14/02/2020 00:00:00,,Companies involved in the design and manufacture of machine tools for paper,,paper machinery,,,,,,,,,,,,,,,,,,,,,,,,,
10469,PAPM,,Paper Mill,G:\PAPERMIL\,1000,,Normal,False,3,1,,PWPRIPEM39A,paper;corrugated;package;packaging;wrapping;boxes;board;paper;paperboard;paper;bags;paper;crates;coated;paper;tissue;magazine;pulp;lumber;newspaper; ,,Paper Mill Companies,Paper Mill Industry,,Offi,Pack,,,,,,,,,,11/08/2017 12:33:37,,Companies involved in manufacturing paper,,A paper mill is a factory where paper is manufactured. The process typically involves converting vegetable fibres; such as wood pulp; old rags; and other materials; into paper. The report includes pulp mills and both non-integrated and integrated paper mills (i.e. companies that produce pulp on the same site as their paper production).,14744,10496,4419,10466,10470,10284,10301,21950,,,,,,,,,,,,,,,,,
14342,PCCPE,,Paper; Cardboard & Corrugated Cardboard Products,G:\PACACOPR\,1000,,Normal,False,3,2,,PWPRIPPM9B,,,Paper; Cardboard & Corrugated Cardboard companies,Paper; Cardboard & Corrugated Cardboard Industry,,Agri,Prod,,,,,,,,,,02/08/2017 19:42:28,,,,,,,,6012,4911,13676,21949,,,,,,,,,,,,,,,,,,
10471,AIRL,,Passenger Airlines,G:\AIRLINE\,1000,,Normal,False,3,1,,PWTRAAIM2A,plane;aeroplane;airline;planes;flight;airlines;air;aeroplanes;space;aerospace;air;transportation;scheduled;passenger;airlines;non;scheduled;domestic;airlines;air;carrier;Low;fare;airline;Low-Cost;Airline;Low;cost;Airline;low;cost;airlines;lowcost;airline;budget;airline;budget;airlines;Cheap;Airline;plane;aeroplane;airline;planes;flight;airlines;air;aeroplanes;space;aerospace,,Passenger Airlines,Passenger Airline Industry,,Tran,Air,,,,,,,,,,20/07/2017 00:00:00,,Companies involved in the business of Passenger Airlines,,A Passenger Airline is a company that provides air transport services for travelling passengers. Airlines lease or own their aircraft with which to supply these services and may form partnerships or alliances with other airlines for mutual benefit. Generally; airline companies are recognized with an air operating certificate or license issued by a governmental aviation body. Airline services can be categorized as being intercontinental; domestic; regional; or international.,10493,11628,10215,10838,1329,1332,4809,14551,5926,14900,9869,9871,10045,13583,13788,9872,1334,1335,1627,1333,1336,14552,4813,,
20910,PAT1,,Patent Attorneys,G:\PATENTAT\,1000,0,Normal,False,3,1,,PWFINSEM31A,patent;patents;designs;copyright;trade mark;intellectual property;trademark;attorney;law;legal;solicitor,,Patent Attorney Companies,Patent Attorney Industry,,Fina,Lega,,,,,,,,,,08/03/2018 00:00:00,,Companies involved in providing patent attorney; trademark and intellectual property (IP) services,,A patent attorney is an attorney who has the specialized qualifications necessary for representing clients in obtaining patents and acting in all matters and procedures relating to patent law and practice; such as filing an opposition. The term is used differently in different countries; and thus may or may not require the same legal qualifications as a general legal practitioner.,,,,,,,,,,,,,,,,,,,,,,,,,
24868,SOFT9,,Payroll & HR Software,G:\HRSOFTWE\,1000,0,Normal,False,3,2,,PWINFSOM51A,,,,,,Info,Soft,,,,,,,,,,05/07/2021 09:49:04,,Companies involved in time management; recruitment and payslip management software in Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,
24588,PELF,,Pelagic Fishing,G:\PELAGICE\,1000,0,Normal,False,3,2,,PWFOOFIN59G,,,,,,Food,Fish,,,,,,,,,,16/03/2021 00:00:00,,Companies involved in pelagic trawler fishing,,,,,,,,,,,,,,,,,,,,,,,,,,,
10472,PCEU,,Perfume & Cosmetics Wholesalers,G:\PECOEURO\,1000,,Normal,False,3,2,,PWHEABUM3B,perfume;cosmetics;make;up;fragrance;aftershave;wholesale; ,,Perfume & Cosmetics Wholesalers,Perfume & Cosmetics Wholesale Industry,,Chem,Beau,,BEAU;BPOE,,,,,,,,18/02/2016 00:00:00,,Companies involved in the European cosmetic; fragrance; beauty and personal care wholesale industry,,Includes wholesale; retail,,,,10238,10239,5314,9883,5952,14594,18080,5938,4861,9440,4976,,,,,,,,,,,
23187,PIDSW,,Perimeter Protection,G:\PERIMETG\,1000,0,Normal,False,3,1,,PWCONPSM18A,facial recognition; Bio Surveillance; Perimeter surveillance; fence intrusion detection systems; perimeter protection; infrared perimeter protection; perimeter security fencing,,Perimeter Protection companies,Perimeter Protection Industry,,Secu,PrEq,,,,,,,,,,13/08/2019 14:42:39,,Companies involved in Perimeter Intrusion Detection systems (PIDS) and perimiter security protection,,“ Perimeter Intrusion Detection Systems (PIDS) are systems used in an external environment to detect the presence of an intruder attempting to breach a perimeter.”,,,,,,,,,,,,,,,,,,,,,,,,,
10473,HEHY,,Personal Health & Hygiene,G:\HEALHYGE\,1000,,Normal,False,3,1,,PWCHECHM61A,personal;hygiene;toiletries;deoderant;cosmetics;make;up;fragrance;health;diet;oral;teeth;herbal; ,,Personal Health & Hygiene Companies,Personal Health & Hygiene Industry,,Heal,Prod,,,,,,,,,,26/03/2018 00:00:00,,,,includes baby and adult diapers,,,,10238,10239,4405,10472,10234,14287,,,,,,,,,,,,,,,,
24723,PEST2,,Pest Control Products,G:\PESTCONE\,2000,0,Normal,False,3,2,,PWCHECHM77A,pest control;mice;wasps;rats;bird control;cockroaches;pest;flies;ants;rodents;cockroaches; insects; rats; pigeons,,Pest Control companies,Pest Control Industry,,Chem,Chem,,,,,,,,,,05/05/2021 00:00:00,,Companies involved in the manufacturing of pest control; prevention and exterminating products,,,,,,,,,,,,,,,,,,,,,,,,,,,
24724,PEST3,,Pest Control Services,G:\PESTCONS\,2000,0,Normal,False,3,2,,PWCHESUM76A,pest control;mice;wasps;rats;bird control;cockroaches;pest;flies;ants;rodents;cockroaches;insects;rats;pigeons,,Pest Control companies,Pest Control Services Industry,,Chem,Serv,,,,,,,,,,05/05/2021 00:00:00,,Companies involved in providing pest control; prevention and exterminating services,,,,,,,,,,,,,,,,,,,,,,,,,,,
10474,PEST,,Pesticide Manufacturers,G:\PESTMANU\,1000,,Normal,False,3,1,,PWCHECHM4A,pesticides;manufacturers;chemicals;pest;repellant;crops;farming;agriculture;agricultural,,Pesticide Manufacturers,Pesticide Manufacturing Industry,,Chem,Mana,,,,,,,,,,03/08/2017 14:00:09,,Companies involved in the manufacture and formulation of pesticides; biopesticides and biocontrols,,crop protection against pests; weeds and diseases,16289,10269,,10268,10340,10207,10398,10373,10208,,,,,,,,,,,,,,,,
