ReportId,RepCode,Name - Native,Name - English,Dir,PPA_Cutoff,Top_Cutoff,Type,Restrictions?,Region,SubRegionID,Country,NewCode,Keywords,Name_Native_Letter,Name_Native_Companies,Name_Native_Industry,Name_Native_Descriptive,Sect_Primary,Sect_Secondary,UK_Assoc1 to 20,PW_Assoc1 to 20,FR_Assoc1 to 20,IT_Assoc1 to 20,SP_Assoc1 to 20,NO_Assoc1 to 20,GE_Assoc1 to 20,RU_Assoc1 to 20,MultiCountry,Date_Last_Edited,Marketing_Description_Native,Marketing_Description_English,Report_Definition_Native,Report_Definition_English,Top3_1,Top3_2,Top3_3,Top20_1,Top20_2,Top20_3,Top20_4,Top20_5,Top20_6,Top20_7,Top20_8,Top20_9,Top20_10,Top20_11,Top20_12,Top20_13,Top20_14,Top20_15,Top20_16,Top20_17,Top20_18,Top20_19,Top20_20,AT_Assoc1 to 20
552,EL27,,Instrumentation Engineers,E:\Eleinstr\,100,50,Normal,True,1,8,1,UKELEETM38A,flow;valves;load cells;temperature;gas;flow meters;pressure;level;eexm;exd,UK,Instrumentation Engineers companies,,,Proc,Etrc,,,,,,,,,,08/07/2016 09:34:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,CS46,,Insulation Contractors,E:\Insulco\,1000,50,Normal,True,1,8,1,UKCONTCM51A,insulation;thermal insulation;asbestos removal;asbestos;loft insulation;cavity wall;cavity wall insulation;lagging;external wall insulation;ceiling;roofing;ventilation;pipework;acoustic insulation;draught proofing,UK,Insulation Contracting companies,,,Buil,Heat,,,,,,,,,,16/08/2017 00:00:00,,companies undertaking all types of thermal insulation work,,Insulation is Thermal insulation; materials used to reduce the rate of heat transfer and thermal insulation added to buildings for comfort and energy efficiency.,268,232,242,220,14699,254,210,378,4832,5172,12661,358,204,17981,243,133,260,9523,,,,,,,
232,CS54,,Insulation Materials,E:\Insulat\,1000,50,Normal,True,1,8,1,UKCONPSM128A,insulation;loft insulation;acoustic;thermal insulation;cavity wall insulation;fire protection;eriks;cavity wall;polystyrene;,UK,Insulation Material companies,,,Buil,Heat,,,,,,,,,,11/04/2019 11:19:27,,companies producing and supplying thermal insulation materials,,Building insulation; added to buildings for comfort and energy efficiency,225,17981,243,242,192,204,194,221,12675,1514,1579,269,1636,5171,6111,9523,463,,,,,,,,
760,FL42,,Insurance Brokers,E:\Insubrok\,2100,100,Normal,True,1,8,1,UKFINSEM18A,insurance;commercial insurance;insurance broker;business insurance;insurance brokers;commercial;business;brokers;risk management,UK,Insurance Broking companies,,,Fina,Insu,,,,,,,,,,13/03/2024 13:16:18,,companies acting as agents for other third parties for all types of insurance,,a person or company registered as an adviser on matters of insurance and as an arranger of insurance cover with an insurer on behalf of a client.,1193,758,762,1462,753,754,761,756,1470,766,1160,1385,994,773,774,5174,6112,9526,9995,18066,,,,,
758,FL40,,Insurance Providers,E:\Insuranc\,500,100,Normal,True,1,8,1,UKFINSEM15A,insurance;home insurance;car insurance;travel insurance;business insurance;commercial insurance;motor;insurers;insurance providers,UK,Insurance Providers,,,Fina,Insu,,,,,,,,,,20/09/2021 15:52:18,,companies providing non-life insurance such as vehicle; home and travel insurance policies,,General insurance or non-life insurance policies; including automobile and homeowners policies; provide payments depending on the loss from a particular financial event. General insurance is typically defined as any insurance that is not determined to be life insurance. It is called property and casualty insurance in the U.S. and Canada and Non-Life Insurance in Continental Europe.,760,1175,762,754,763,773,1193,1462,774,1181,994,984,1560,1562,895,1470,5173,5174,19515,6113,9524,9526,6112,,
29941,SVR4,,Insurance Recruitment,E:\SVR4\,400,20,Normal,True,1,,,UKSERREN41[,insurance;recruit;financial;legal;employment,UK,Insurance Recruitment companies,,,Recr,Insu,,,,,,,,,,02/10/2025 15:38:45,,companies providing recruitment in the insurance sector,,The Insurance recruitment industry encompasses the analysis of market dynamics; talent supply and demand; compensation trends; regulatory influences; and technological innovations affecting both insurers and recruitment firms. It also includes the strategic activities of recruitment agencies; executive search firms; and in-house talent acquisition teams that respond to the evolving needs of insurance organizations in a competitive labor market.,,,,,,,,,,,,,,,,,,,,,,,,,
22318,CO98,,Insurance Software & Systems,E:\Insoft\,1000,100,Normal,True,1,,,UKINFSON37Z,software;insurance;financial;bank;development;broker;insurer,UK,Insurance Software & Systems,,,Info,Soft,,,,,,,,,,09/10/2018 10:44:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,CO08,,Interactive Entertainment,E:\Compgame\,1000,50,Normal,True,1,8,1,UKINFSOM22A,interactive;entertainment;games;video game;computer game;sony;microsoft;software;playstation;xbox;gaming;console;pc;ukie;tiga;online;games;publish,UK,Interactive Entertainment companies,,,Info,Soft,SVV6;CO50,VIDG,,,,,,,,25/02/2019 12:32:13,,,,,,,,9912,,,,,,,,,,,,,,,,,,,,,
1050,MI05,,Interactive Entertainment Distributors,E:\CDDVD\,1000,40,Normal,True,1,8,1,UKINFSON22B,video games;toys;dvd;blu ray;games;gaming;interactive;discs;digital,UK,Interactive Entertainment Distributors,,,Leis,Ente,ZI42;CO08,,,,,,,,,01/06/2017 14:42:13,,companies distributing video games; toys and accessories,,A video game is an electronic game that involves interaction with a user interface to generate visual feedback on a video device such as a TV screen or computer monitor. The word video in video game traditionally referred to a raster display device; but as of the 2000s; it implies any type of display device that can produce two- or three-dimensional images. Some theorists categorize video games as an art form; but this designation is controversial.,,,,,,,,,,,,,,,,,,,,,,,,,
1499,SVV6,,Interactive Game Developers,E:\Vidgam\,1500,100,Normal,True,1,8,1,UKINFSOM4A,games;codemasters;pc;arcade;ps4;xbox;playstation;electronic arts;online;gaming;console;video game;developers;interactive;sony;microsoft;indie;game developers;pc game;computer game;mobile,UK,Interactive Game Developers,,,Info,Soft,,,,,,,,,,06/04/2023 16:54:53,,companies developing interactive games software for pc; consoles and mobile devices,,PC games; also known as computer games or personal computer games; are video games played on a personal computer rather than a dedicated video game console or arcade machine. Their defining characteristics include a lack of any centralized controlling authority; a greater degree of user control over the video-gaming hardware and software used and a generally greater capacity in input; processing; and output.,,,,,,,,,,,,,,,,,,,,,,,,,
22107,CO73,,Interactive Game Publishers,E:\gamepub\,1000,100,Normal,True,1,,,UKINFSOM42A,publish;games;video;computer;digital;pc;software;playstation;console;xbox;platform,UK,Interactive Game Publishing companies,,,Info,Publ,,,,,,,,,,22/03/2018 15:47:53,,companies publishing interactive games for mobile; console and pc,,A video game publisher is a company that publishes video games that they have either developed internally or externally by a video game developer,,,,,,,,,,,,,,,,,,,,,,,,,
21928,SVIM,,Interim Management,E:\Interim\,1000,100,Normal,True,1,,,UKSERREN41[,interim;employment;recruit;executive;search;consultancy,UK,,,,Recr,Cons,,,,,,,,,,17/12/2021 14:13:13,,companies providing interim management consultancy,,Interim management is the temporary provision of management resources and skills. Interim management can be seen as the short-term assignment of a proven heavyweight interim executive manager to manage a period of transition; crisis or change within an organization,,,,,,,,,,,,,,,,,,,,,,,,,
830,FN56,,Interior Design,E:\Interior\,1000,50,Normal,True,1,8,1,UKFURPDM49A,interior design;design;london;interiors;interior;furniture;office refurbishment;architecture;refurbishment,UK,Interior Design companies,,,Furn,SoFu,,,,,,,,,,14/03/2017 00:00:00,,companies specialising in creating interiors for rooms and buildings,,the art or process of designing the interior decoration of a room or building,837,191,834,865,832,835,816,782,131,5176,15125,13940,4826,5936,14263,817,846,844,860,,,,,,
362,CZ22,,Internal & External Cladding,E:\Intclad\,130,100,Normal,True,1,8,1,UKCONPSM129A,cladding;roofing;wall cladding;insulation;guttering;purlins;building systems;gutters;sustainability;building on technology;curtain wall;facade;ceiling;partition;dry lining;drylining,UK,Internal & External Cladding companies,,,Buil,Cont,,,,,,,,,,04/09/2017 17:33:02,,companies installing internal and external cladding to buildings,,components that are attached to the primary structure of a building to form non-structural; external surfaces. This is as opposed to buildings in which the external surfaces are formed by structural elements; such as masonry walls; or applied surfaces such as render.,385,263,837,374,424,243,133,4939,4922,16172,227,378,241,131,1404,199,211,251,200,,,,,,
1357,SD37,,International Removals,E:\Intrem\,1000,100,Normal,True,1,8,1,UKTRARRM24A,international removals;moving;international movers;moving overseas;corporate relocation;moving abroad;removals;relocation company;international;relocation services,UK,International Removals companies,,,Tran,Road,,,,,,,,,,28/10/2019 16:07:34,,companies providing relocation; storage and removal services to other countries,,helping people to relocate to other countries worldwide,1351,1358,1153,1360,1180,1387,1388,5058,5107,14553,16641,6115,15129,14830,5051,,,,,,,,,,
1501,SVV9,,Internet Service Providers,E:\Intserv\,500,50,Normal,True,1,8,1,UKINFSUM23A,broadband;hosting;adsl;email;business broadband;isp;security;telecom;internet;wifi;wi-fi;fibre;superfast,UK,Internet Service Providers companies,,,Info,Inte,,,,,,,,,,05/09/2023 16:05:53,,companies providing; broadband and other telecommunications services,,An Internet service provider (ISP) is an organization that provides services for accessing; using; or participating in the Internet. Internet service providers may be organized in various forms; such as commercial; community-owned; non-profit; or otherwise privately owned.,182,540,546,181,1613,575,595,574,543,1481,12687,961,979,945,10404,599,148,16283,14085,14768,149,167,,,
29010,TIV1,,In-Vehicle Infotainment Systems,E:\TIV1\,100,50,Normal,True,1,,,UKAUTSEM59A,infotainment;auto;car;software;display;vehicle;telematic;entertainment;audio;gps;cockpit;,UK,In-Vehicle Entertainment Systems,,,Moto,Soft,,,,,,,,,,28/02/2024 14:54:47,,companies manufacturing and supplying in-vehicle infotaintement systems,,in-vehicle infotainment (IVI); is a collection of hardware and software in automobiles that provides audio or video entertainment.,,,,,,,,,,,,,,,,,,,,,,,,,
107,CI65,,Irrigation Systems,E:\Irrigat\,1000,40,Normal,True,1,8,1,UKAGRSEM32A,irrigation;water;pumps;landscape;irrigation systems;sprinklers;pipe;valve;garden;garden watering systems,UK,Irrigation Systems companies,,,Agri,Serv,AA10;AA20,GPRO,,,,,,,,28/04/2021 17:00:03,,companies manufacturing and supplying irrigation systems,,Irrigation is the artificial application of water to the land or soil. It is used to assist in the growing of agricultural crops; maintenance of landscapes; and revegetation of disturbed soils in dry areas and during periods of inadequate rainfall. Additionally; irrigation also has a few other uses in crop production,16,16343,,14688,9528,18,16781,18055,1167,15009,,,,,,,,,,,,,,,
29591,CIC1,,ISO 9001 & 27001 Certification Bodies,E:\CIC1\,200,20,Normal,True,1,,,UKSERCYM64A,ISO;UKAS;accredited;certification;quality;assurance,UK,,,,Cons,Serv,,,,,,,,,,05/02/2025 11:37:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,CO12,,IT Distributors,E:\Compeq\,1000,20,Normal,True,1,8,1,UKINFSPM20A,IT distribut;IT supplier;pc;laptop;peripheral;computer hardware;computer equipment;IT hardware,UK,IT Distribution companies,,,Info,Hard,,,,,,,,,,06/12/2022 12:14:08,,companies distributing IT products to dealers of computer products,,IT distributor. An organization that purchases products from manufacturers and sells to the dealers that resell to the public,143,1618,1059,73,10288,6002,9426,11188,13833,18282,18281,148,1613,10289,,,,,,,,,,,
156,CO25,,IT Training Providers,E:\Comptra\,500,50,Normal,True,1,8,1,UKINFSUM9A,training;software;it;support;microsoft;computer;hardware;consultancy;coaching;lessons;courses;course;computer training;digital;learn;it training;e-learning,UK,IT Training companies,,,Educ,Trai,,,,,,,,,,04/04/2023 11:11:10,,companies providing IT training courses,,Computer training professionals instruct and help users acquire proficiency in a wide array of areas; including software; hardware; database management; programming; networking and more.,,,,,,,,,,,,,,,,,,,,,,,,,
1554,TI72,,Jaguar Car Dealers,E:\Jagdeal\,1000,80,Normal,True,1,8,1,UKAUTDLN30E,new cars;used cars;jaguar xf;used cars northern ireland;volvo d5;jaguar xj;car dealers;new cars northern ireland;used jaguar;jaguar;land rover,UK,Jaguar Car Dealers companies,,,Moto,Deal,,,,,,,,,,13/09/2010 00:00:00,,companies selling new and used jaguar motor vehicles,,Jaguar is the luxury vehicle brand of Jaguar Land Rover a British multinational car manufacturer,1545,14969,1542,1156,1523,1548,1553,1540,1534,1544,5266,4010,16771,9403,1559,1522,1526,1521,1549,1025,1556,10226,5977,,
22715,FPH1,,Jams; Peanut Butter & Honey,E:\Preserve\,1000,100,Normal,True,1,,,UKFOOGMN32E,preserve;jam;marmalade;peanut butter;jelly;honey;chutney;mustard,UK,Jams; Peanut Butter & Honey companies,,,Food,Food,,,,,,,,,,27/02/2019 16:24:49,,companies manufacturing and supplying jams; marmalades; curds and honey,,a foodstuff made with fruit preserved in sugar; such as jam or marmalade,677,681,22676,678,676,19871,695,692,698,,,,,,,,,,,,,,,,
1422,SV25,,Janitorial & Cleaning Supplies,E:\Janitor\,1000,100,Normal,True,1,8,1,UKENGMAM45A,cleaning;cleaning products;hygiene products;janitorial;hygiene;hygiene supplies;janitorial supplies;cleaning supplies,UK,Janitorial & Cleaning Supplies companies,,,Clea,Supp,,,,,,,,,,06/06/2025 14:25:00,,companies manufacturing and supplying janitorial and cleaning supplies,,The janitorial and cleaning supplies industry encompasses the manufacturing; distribution; and sale of products used for commercial; industrial; and residential cleaning and maintenance. The report includes a broad range of consumables and durable goods such as disinfectants; detergents; sanitizers; brooms; mops; vacuum cleaners; paper products (e.g.; paper towels; toilet tissue); trash bags; hand soaps; and dispensers.,1406,1415,1413,4940,16177,14023,5993,16704,217,57,78,65,,,,,,,,,,,,,
303,CT30,,Jewellery,E:\Jewel\,1500,60,Normal,True,1,8,1,UKCLOSPM26A,jewellery;jewellery designers/goldsmith/silversmith/jewellers/jewellery manufacturers/jewellery suppliers/jewellery retailers.rings;watches;engagement rings;wedding rings;diamonds;earrings;jewellers;bracelets;gold;jewellery design;diamond;manufacturing jeweller;jewellers;jewellery design studio.,UK,Jewellery companies,,,Clot,Jewe,,,,,,,,,,19/04/2024 20:12:20,,companies manufacturing and supplying jewellery,,Jewellery consists of small decorative items worn for personal adornment; such as brooches; rings; necklaces; earrings; and bracelets. Report includes companies manufacturing and supplying jewellery.,292,319,284,297,288,724,1081,874,1189,10408,18265,5187,5186,5185,16919,6013,6119,9529,10003,14652,14671,13862,13861,,
319,CT51,,Jewellery Wholesalers,E:\Jewelwh\,1000,50,Normal,True,1,8,1,UKCLOSPN26B,jewellery;earrings;bracelets;diamonds;fashion jewellery;diamond rings;engagement rings;necklaces;pendants;suppliers;distributors,UK,Jewellery Wholesaling companies,,,Clot,Jewe,CT34;CT32,PRJW,,,,,,,,29/07/2014 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,FN58,,Joinery Manufacturers,E:\Joinery\,440,50,Normal,True,1,8,1,UKFURPDM51A,joinery;doors;bespoke joinery;windows;staircases;stairs;bespoke;wood;oak doors;bespoke doors,UK,Joinery Manufacturing companies,,,Furn,Furn,FN40;FN47,,,,,,,,,19/02/2016 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,LI47,,Karting,E:\Karting\,1000,100,Normal,True,1,8,1,UKLEISEM30A,karting;motorsport;go karting;daytona karting;daytona milton keynes karting;kart;daytona sandown park karting;indoor karting;daytona manchester karting;go kart,UK,Karting companies,,,Leis,Equi,HP01;LI42,,,,,,,,,22/11/2019 10:25:06,,companies operating karting tracks and circuits,,A go-kart; also written as go-cart (often referred to as simply a kart); is a type of open-wheel car. Go-karts come in all shapes and forms; from motor less models to high-powered racing machines; some; like Superkarts; being able to beat racing cars or motorcycles on long circuits.,,,,,,,,,,,,,,,,,,,,,,,,,
25100,KAR3,,Keyholding & Alarm Response,E:\Kar3\,500,50,Normal,True,1,,,UKSERSYN62B,keyholding;security;response;manned;patrol;cctv;monitoring;guard;alarm,UK,Keyholding & Alarm Response companies,,,Secu,Secu,,,,,,,,,,11/10/2021 16:47:09,,companies providing keyholding and alarm response services,,A service where an individual keeps safe a spare key to a property on behalf of a business. ... The main purpose of a keyholding is for businesses to hand over the keys to their premises to a security firm,,,,,,,,,,,,,,,,,,,,,,,,,
826,FN52,,Kitchen Retailers,E:\Kitret\,1000,100,Normal,True,1,8,1,UKFURRSM52A,kitchens;kitchen;kitchen design;fitted kitchens;bathrooms;designer kitchens;bedrooms;contemporary kitchens;tiles;bathroom,UK,Kitchen Retail companies,,,Furn,Bath,,,,,,,,,,23/10/2018 12:34:28,,companies selling and supplying fitted kitchens,,a room or area where food is prepared and cooked.,831,828,813,822,827,5191,6121,9532,10007,194,204,217,266,269,5343,4886,254,,,,,,,,
400,CZ65,,Kitchen Ventilation Systems,E:\Kitvent\,1000,50,Normal,True,1,8,1,UKCONPSM130A,ventilation;systems;air;heat;heating;uk;services;cooling;fume control systems;kitchen,UK,Kitchen Ventilation Systems companies,,,Buil,Heat,,,,,,,,,,01/07/2016 00:00:00,,companies manufacturing and supplying ventilation systems,,mechanical ventilation systems circulate fresh air using ducts and fans rather than relying on airflow through small holes or crack's in a home's wall; roof or windows.,,,,,,,,,,,,,,,,,,,,,,,,,
828,FN54,,Kitchen; Bedroom & Bathroom Manufacturers,E:\Kitmanu\,1000,50,Normal,True,1,8,1,UKFURPDN53B,kitchens;kitchen;kitchen design;bedrooms;bathrooms;fitted kitchens;design;bespoke kitchens;bespoke;kitchen furniture;kitchen manufacturers;cabinets;doors,UK,Kitchen; Bedroom & Bathroom Manufacturers,,,Furn,Bath,FN52;FN54,CN16W,,,,,,,,10/11/2023 16:26:31,,companies manufacturing kitchen; bedroom and bathroom furniture,,kitchen furniture; bedroom furniture; bathroom furniture,,,,,,,,,,,,,,,,,,,,,,,,,
831,FN57,,Kitchens,E:\Kitchens\,1700,25,Normal,False,1,8,1,UKFURPDM53A,kitchens;kitchen;kitchen design;bedrooms;bathrooms;fitted kitchens;design;bespoke kitchens;bespoke;kitchen furniture;kitchen manufacturers;cabinets;doors,UK,Kitchen companies,,,Furn,Bath,,,,,,,,,,30/11/2022 14:28:57,,companies manufacturing; retailing and installing kitchens,,Companies specialised in the design; manufacture; retail and fitting of domestic kitchens.,813,828,826,780,804,827,782,862,791,537,796,229,832,4190,808,816,852,5191,5190,6121,9532,10007,13678,,
12710,KBBI,,Kitchens; Bedrooms & Bathrooms,E:\KBB\,1500,100,Normal,True,1,8,1,UKFURPDP53C,,UK,,,,Furn,Furn,,,,,,,,,,16/11/2021 16:16:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,FN14,,Kitchenware,E:\Cutlery\,1000,20,Normal,True,1,8,1,UKFURRSM21A,cookware;kitchenware;kitchen ware;cook ware;utensil;bakeware;cutlery;houseware;tableware;glassware;kitchen equipment;pans;trays;culinary,UK,Kitchenware companies,,,Furn,Bath,,,,,,,,,,29/04/2021 12:22:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,CT60,,Knitwear Manufacturers & Suppliers,E:\Knitwear\,210,75,Normal,True,1,8,1,UKCLOSPM27A,knitwear;scottish;scotland;cashmere;sweaters;jumpers;cardigans;menswear;fashion;athletic socks,UK,Knitwear Manufacturers & Suppliers,,,Clot,Supp,CT11;CT61,CLOM,,,,,,,,17/05/2006 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,PI27,,Label Manufacturers,E:\Labmanu\,1000,20,Normal,True,1,8,1,UKPRIPPM24A,labels;uk;self adhesive labels;printing;label;stickers;sticky labels;printer;label printing;printers,UK,Label Manufacturing companies,,,Prin,Pack,PI24;PI25,STAP,,,,,,,,03/03/2022 15:58:04,,companies manufacturing and supplying labels,,A label (as distinct from signage) is a piece of paper; polymer; cloth; metal; or other material affixed to a container or product; on which is written or printed information or symbols about the product or item. Information printed directly on a container or article can also be considered labeling.,,,,,,,,,,,,,,,,,,,,,,,,,
1317,PI75,,Label Printing,E:\Labprin\,370,,Normal,False,1,,,UKPRIPPR26B,,UK,,,,Aero,Acco,,,,,,,,,,07/12/2017 00:00:00,,companies supplying self adhesive label printing,,A label printer is a computer printer that prints on self-adhesive label material and/or card-stock (tags).,,,,,,,,,,,,,,,,,,,,,,,,,
1271,PI24,,Labelling Systems,E:\Labeq\,1000,30,Normal,True,1,8,1,UKPRIPPM25A,labels;labelling;label;printers;labelling systems;label printing;label applicators;systems;uk;zebra,UK,Labelling Systems companies,,,Prin,Pack,EL01;PI25,,,,,,,,,05/05/2022 10:18:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,PI25,,Labels,E:\Labels\,1000,100,Normal,True,1,8,1,UKPRIPPM26A,labels;white label products;self adhesive labels;label;printing;label printing;label printers;sticky labels;printed labels;stickers;variable print labels/specialised labels/industrial labels/commercial labels.barcode verifiers;digital printing;graphic design;labelling solutions:cut & stack films/fold wrap around films/release liner film/embossable film/metallised film/in mould films/psl over laminate film/psl enhanced squeeze film/sustainable encore label films/shrink films/cavitated films/reclosable label films/digitally printable films/thermal transfer films.equipment labelling.,UK,Self-Adhesive Label companies,,,Prin,Pack,,,,,,,,,,01/03/2024 17:04:56,,companies manufacturing; supplying and retailing self-adhesive labels,,An adhesive label is a small piece of paper designed to be affixed to another larger piece of paper or other object; typically by the action of a layer of adhesive on the back of the label.,1274,1271,58,5194,16732,6123,6124,9534,14958,13679,1305,1257,1288,1308,,,,,,,,,,,
24844,CAM3,,Laboratory Consumables,E:\CAM3\,300,50,Normal,True,1,,,UKPROPDN20B,laboratory;lab;consumable;bag;disposable;chromatography;container;waste;electrodes;filtration;surgical;tube;scientific;pipette;glass;test;beaker,UK,Laboratory Consumables,,,Heal,Supp,,,,,,,,,,23/06/2021 11:02:31,,companies manufacturing and supplying all types of laboratory consumables,,consumables including beakers; test tubes; cuvettes; lab notebooks; glassware and more can be used across a variety of applications,,,,,,,,,,,,,,,,,,,,,,,,,
24264,LFS1,,Laboratory Fit-Out Specialists,E:\LFS1\,100,50,Normal,True,1,,,UKHEAEPM69A,laboratory;fit;out;furniture;refurbishment;install;fume;laboratories,UK,Laboratory Fit-Out Specialits,,,Heal,Spec,,,,,,,,,,02/12/2024 16:06:43,,companies designing; building and installing laboratories,,a room or building equipped for scientific experiments; research; or teaching; or for the manufacture of drugs or chemicals.,,,,,,,,,,,,,,,,,,,,,,,,,
1234,PC39,,Laboratory Glassware,E:\Labglass\,1000,40,Normal,True,1,8,1,UKPROPDM10A,laboratory;laboratory glassware;laboratory equipment;robax;colorimeter;glassware;pyrex;glass;equipment;science;scientific;chemistry,UK,Laboratory Glassware companies,,,Heal,Equi,PC40;PI11,SIGL,,,,,,,,22/04/2016 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,MT13,,Ladder Manufacturers & Suppliers,E:\Ladder\,1000,50,Normal,True,1,8,1,UKMETPDM19A,ladders;extension ladder;step ladder;ladder safety;london;construction tools;painter equipment;roof ladder;scaffolding;venetian,UK,Ladder Manufacturers & Suppliers,,,Meta,Prod,,,,,,,,,,05/05/2017 14:11:17,,companies manufacturing; retailing and supplying all types of access ladders,,A ladder is a vertical or inclined set of rungs or steps. There are two types: rigid ladders that can be leaned against a vertical surface such as a wall; and rope ladders that are hung from the top. The vertical members of a rigid ladder are called stringers or rails (US) or stiles (UK). Rigid ladders are usually portable; but some types are permanently fixed to a structure; building; or equipment.,,,,,,,,,,,,,,,,,,,,,,,,,
109,CI67,,Lamination & Encapsulation Services,E:\Laminate\,1000,100,Normal,True,1,8,1,UKCHESUM31A,encapsulation;uk;barcoding;printing;design;print;seal;lamination;plastics;laminating,UK,Lamination & Encapsulation Services companies,,,Prin,Pack,PI42;PI82,,,,,,,,,30/08/2016 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,ZI62,,Land & Hydrographic Surveying,E:\Landsurv\,1000,20,Normal,True,1,8,1,UKCONTCM53A,surveys;surveyors;survey;gps;surveying;topographical;land;engineering;floor plans;building,UK,Land & Hydrographic Surveying companies,,,Buil,Serv,CS25;CS07,ARCH,,,,,,,,12/01/2024 15:00:48,,companies providing land surveying services,,Topographic surveying and mapping; the survey of landscape features for general mapping purposes,,,,,,,,,,,,,,,,,,,,,,,,,
1545,TI44,,Land Rover Dealers,E:\Landdeal\,1000,50,Normal,True,1,8,1,UKAUTDLN30F,land rover;used cars;marketing;new cars;range rover;jaguar;used cars northern ireland;new cars northern ireland;ford;fiat;dealership;motor dealer,UK,Land Rover Car Dealers companies,,,Moto,Deal,,,,,,,,,,20/02/2015 00:00:00,,companies selling new and used land rover motor vehicles,,Land Rover is a car brand that specialises in four-wheel-drive vehicles; owned by British multinational car manufacturer Jaguar Land Rover; which has been owned by India's Tata Motors since 2008.[,1156,1554,14969,1553,14691,1544,1534,1540,1542,1523,18381,5266,4010,9403,10027,13591,1522,1526,1521,1528,4836,10231,5977,,
14836,CI83,,Landfill Sites,E:\Landfill\,1000,50,Normal,True,1,8,1,UKCHESUN64E,landfill;waste;recycling;disposal,UK,Landfill Sites companies,,,Envi,Wast,,,,,,,,,,02/03/2016 00:00:00,,,,A landfill site (also known as a tip; dump; rubbish dump; garbage dump or dumping ground and historically as a midden[1]) is a site for the disposal of waste materials by burial and is the oldest form of waste treatment. Historically; landfills have been the most common method of organized waste disposal and remain so in many places around the world.,,,,,,,,,,,,,,,,,,,,,,,,,
866,FN97,,Landlord Furniture Packages,E:\Buyfurn\,1000,30,Normal,True,1,8,1,UKFURSEM9A,furniture;rental;landlord;let;buy;student;furnish;packages,UK,Landlord Furniture Packages,,,Furn,Furn,,,,,,,,,,01/08/2008 00:00:00,,companies providing furniture packages for landlords,,furniture packs for landlords properties residential and commercial,,,,,,,,,,,,,,,,,,,,,,,,,
386,CZ49,,Landscape Architects,E:\Landarc\,500,50,Normal,True,1,8,1,UKCONTCN28B,landscaping;landscape;landscape design;design;urban design;landscape architecture;landscape architects;architecture;grounds maintenance;architects,UK,Landscape Architects companies,,,Buil,Serv,,,,,,,,,,10/06/2025 14:35:09,,companies involved in landscape architecture including: site analysis; site inventory; land planning and planting design,,The Landscape Architects industry includes businesses and professionals engaged in the planning; design; and management of land development projects with a focus on aesthetics; environmental sustainability; and functionality. Services include site analysis; master planning; landscape design; ecological restoration; urban planning; and the integration of built and natural environments for public; commercial; institutional; and residential clients.,191,26,205,12677,1611,16189,370,14263,13924,211,199,515,471,394,66,,,,,,,,,,
26,AA45,,Landscape Contractors,E:\Landgar\,1000,75,Normal,True,1,8,1,UKAGRSEM33A,landscaping;grounds maintenance;landscape;fencing;garden;tree surgery;design;planting;maintenance;landscape design,UK,Landscaping Contracting companies,,,Buil,Serv,,,,,,,,,,05/06/2024 17:20:55,,companies providing landscape planning; design; construction and management,,Landscape Contracting is a profession that involves the art and technology of landscape and garden project planning; construction and landscape management; and maintenance and gardening; for garden aesthetics; human enjoyment and safety; and ecosystem-plant community sustainability. quot;,229,251,,1167,12677,25,33,1040,43,386,194,29,12695,1033,32,837,34,18,1016,1017,1037,945,961,,
12677,NT92,,Landscaping Supplies,E:\Landsup\,600,50,Normal,True,1,8,1,UKAGRSEM34A,landscaping supplies;turf;soil;kerbs;surfacing;drainage;heavyside;grass;amenity,UK,Landscaping Supplies companies,,,Buil,Serv,,,,,,,,,,01/02/2024 12:17:34,,,,,1167,26,6082,14688,12695,5197,18,39,5111,18209,14904,28,16524,22,21,29,47,43,34,32,25,386,264,,
1456,SV61,,Language Schools,E:\Languag\,1000,100,Normal,True,1,8,1,UKSEREDM32A,english;english courses;learn english;ielts;courses;school;language;language courses;english language courses,UK,Language Schools,,,Educ,Scho,,,,,,,,,,17/11/2021 10:49:41,,companies providing language courses and training,,A language school is a school where one studies a foreign language. Classes at a language school are usually geared towards; for example; communicative competence in a foreign language. Language learning in such schools typically supplements formal education or existing knowledge of a foreign language.,1449,1459,1460,1455,1318,1294,793,992,984,143,991,12672,742,1157,16522,12694,5198,4448,6128,9738,16268,,,,
